index,tweets,label
3490,"@DerHMex @UNODC_MX @quiquegaldeano @SeducemeMujer @SheylaFerrera @PacoRobledo @CitlaHM @Pat_MercadoC @alelagunes @escandalamx @IbrahimGo_ @ONU_es ⚠️La discriminación es un delito.
⚠️Los crímenes de odio por homo/les/ni/trans fobia son un delito.
⚠️Los tratos crueles,inhumanos y degradantes son delito.  Por mencionar sólo algunos. Saludos.",NP
3491,"@LeonelAncam @nuxsilva Hay gente que no es ni hombre ni mujer. O ambos hombre y mujer al tiempo. Sin género, con todos los géneros, de un nuevo género.
En fin, no son de género binario.

Honestamente me parece lo máximo (mi pareja es no binarie)",NP
3492,Yo soy el protagonista de mi relato erótico gay vampírico TU SANGRE POR MI VIDA #ElEscritorFantasma en url #CorreVideo url,NP
3493,"Wow. Sigue haciendo progreso político la criminalización de gente Trans que entre a los baños ""que no son"" url",NP
3494,"@abrahamendieta Chido, pero entonces que descongelen la ley de identidades de jóvenes trans.",NP
3495,"Idea millonaria: un antro que simule la experiencia de fiesta de boda cada noche que abra.
Así, tal cual. Con todos los hits clásicos.. incluido el mal DJ y todos los juegos (víbora de la mar, hora loca, etc). 

Los que pagan el VIP se pueden llevar los centros de mesa.",NP
3496,.@earcos @Hipertextual sigue siendo un putazo victimario. Apoyo por fa. 43% de la población trans se suicida por baja autoestima.,NP
3497,"Asesinan a Mateo López -un hombre trans- en Colombia.

Y @RevistaSemana, un supuesto “buen” medio:

- Usa su nombre de nacimiento
- PIENSA que es una mujer trans, y usa su nombre a modo odiante para negarle su identidad “el era conocido como”
- Le llama “líder transgénico” url",NP
3498,"¿PERO COMO PA’ QUE HACEN UNA @MARCHALENCHA SI YA HAY MARCHA DE LESBIANAS??

Jijo por que Marcha Lencha es incluyente. 

Mientras tanto la marcha lésbica… 👇🏻 url",NP
3499,"JuanGa nunca dijo en público que era gay pero usaba lentejuelas y todos dijeron A LA VERGA, LAS LENTEJUELAS SON SOLO PA' JOTOS.",NP
3500,"@rafex @HackerAzteca “Mujer trans”
Es como decir “Mujer mexicana”

No es para nada complejo. Y no, no soy cosa.",NP
3501,Ayer por la noche #DonCheadle aprovecho que fue invitado a conducir #SaturdayNightLive para mandar este poderoso url PROTECT TRANS KIDS. url,NP
3502,@alessandro_o_d la orientación sexual no tiene nada que ver con la orientación de género. Hay mucha gente trans heterosexual.,NP
3503,"@KeelManami @irenevaldivia_ A mi me gusta andar por la vida diciéndoles a estas personas que soy Bi -y- Pan. Al tiempo.

... Es como esas películas de ciencia ficción donde le dicen a la computadora “divide por cero” y explota",NP
3504,"Las personas bisexuales, son constatemente invisibilizadas y excluidas, la @CIDH y la @OEA_oficial hacen un llamado para tomar medidas urgentes para prevenir, sancionar y erradicar la violencia bifóbica. 
Abracemos nuestra diversidad 💖💙💜 url",NP
3505,"@NutritionXenia De paso.. si se puede, busquen alternativas a la espiro. Famosamente se ha documentado no ayuda con un buen de casos de transición. url

Pero es lo único que “saben” recetar url",NP
3506,"Se acuerdan de mi tuit:
“Tu puta madre es mi animal mitológico favorito”
¿Será conveniente rescatarlo del olvido en estos tiempos electorales?
Confirmen.
Merci.",NP
3507,#Mundo: Policía dispersa con gases y balas de goma marcha de homosexuales url url,NP
3508,"¿Sabían qué hay gente odiante que se la pasa editando artículos de gente trans para “corregir” pronombres?

Y radicales transodiantes que se la pasan también editando todos los artículos que hablen de género para decir “NO EXISTE, LA OPRESIÓN ES POR SEXO”. url",NP
3509,¡Aplica para lo trans racial también!,NP
3510,Sepan que @clarketo no puede ir a la marcha #Pride2019  no porque no sea SUPER GAY sino porque hay que estar orgulloso de serlo para ir.,NP
3511,"@InFoodItrust Donde se supone que te ""curan"" de ser gay o trans. No funcionan.",NP
3512,Muestra @Disney besos entre homosexuales en caricatura url url,NP
3513,"“Hola niños, ¿quieren unirse al mundo fantabuloso de las personas trans? Súbanse a mi camión”

/foto vía @tonytacacci url",NP
3514,La lucha por los derechos de las mujeres trans también es parte de la lucha por la autonomía del cuerpo de las mujeres. 💜💚💗,NP
3515,"@zitahudges @olivernashbb ¿A cuántos actores trans conoces que les den papeles de personajes que no son trans?

Ahí mero se quedó en que la decisión de casting no es por reto actoral.",NP
3516,"@elAngelini @SinComentMx AHORA.. te voy a decir algo.

He aprendido que mis videos mágicamente se desmonetizan siempre luego que me discuto con feministas trans odiantes en Twitter.

¿Me estás diciendo qué hay transodiantes que reportan videos de feminismos de fer, querida Ophelia?
.. no, no sé.",NP
3517,"@apchavira los medios siempre atropellan contra la gente trans así.

/@R4Ivan @Ventaneando13",NP
3518,"No pasen por desapercibido, hoy es el cumpleaños de la mejor psicoanalista (y filósofa) en temas trans 👉🏻 @PsicoanalisisDF
Happy Bday! 🌈",NP
3519,"@womaninchains @diaz_manuel @lumendoz @EmilioLozoyaAus 🤣🤣🤣 se supone que me tengo que ofender por lo de Gay? 🤣🤣🤣 misogino? En donde hago referencia a algo exclusivo de la mujer? Vaya url a alguien le hace falta un cursito básico de lectura de comprensióurl ah y de control de ira, también hay terapia ya!",NP
3520,"@jorge_munguia buaaaa yo como en la 8va.
Acabando te busco, estoy con @vmorettii somos imposibles de no ver. Las dls guapas Trans altas ^_^",NP
3521,"@NicteSV @TheNifel @monlaferte ¿Si fueran luchas diferentes entonces que hacen feministas radicales haciendo conferencias de temas trans?
Ahí mero se comprueba que es la misma lucha.",NP
3522,"Hoy, por ser mujer trans, rompí prácticamente todos los récords de como seis deportes ¡en los que ni he tomado parte!

Nomas me mandaron las medallas a la casa.",NP
3523,"Que calor! By @margaretyya 
Makeup by ninade_lafuente 
Corona @abelito_croza 
#iconic #dragqueen #drag #star #diva #religion #suck #dick #manunna #UnnaYYa en La Purísima url",NP
3524,"Pues si eres gay decir en uno que otro que si y yap.
Preguntan es por trollear. Pero a mi me preguntan a casa rato si soy trans y ""si por?"" url",NP
3525,"Menos golpes más acciones. 
Son estas estrategias más efectivas que la confrontación. 
Asiste de Drag Queen a su Graduación en la UANL. 👏🏻NOS PONEMOS DE PIE👏🏻 #peregrinos #ReformaEducativa #ChampionsLeague #4T #AplausosDePie #LGBT #Diversidad url",NP
3526,"En entrevista de trabajo: “entonces cuéntame, que hacías en tu trabajo anterior.. como ¿community manager?”

“No pues diario buscaba morras trans para decirles ERES HOMBRE. Siempre desde cuentas anónimas por supuesto. A veces les hablaba de su próstata”

“Veo.. ¿3 años de esto?”",NP
3527,.@laclaux @danigranatta soy colombiana y me pregunto lo mismo. La mujer Trans mas bella es venezolana: url,NP
3528,"Caroline Cossey, modelo transexual y chica bond. Su cambio de sexo fue en el 74.

31 años después, cambiar de sexo sigue siendo “nuevo”.",NP
3529,¿#QueOndaCon la cirugía de resignación genital para un Hombre Trans? ¡No te escandalices! Aquí te explicamos cómo es url,NP
3530,El mundo trans es espectacular 👇🏻 url,NP
3531,"@marcyag21 considerando este año hemos pasado por un asesinatos brutal transgénero cada 10 días, sería lindo que si

/ @drats89 @erickarim",NP
3532,#AntesDelAmanecer @MikelArriolaP no se pone a pensar que todavía hay familias que le siguen llorando la muerte y asesinatos de sus hijos homosexuales: @DianaSanchezBar,NP
3533,"Carla Coronado Grijalva logró en 2019 el cambio legal de su sexo, después de un largo proceso con amparos de por medio. Fue una decisión que aspiraba concretar desde que tenía 17 años. 
Ahora es candidata trans a una diputación por la vía plurinominal.

url",NP
3534,Me encantaría preguntarle a la senadora si cree los transformers tienen género. Y cuál. url,NP
3535,@CharlyTellezz Todo eso hace sentido hasta que te sacan del baño por que la gente asume que mujer trans no es mujer,NP
3536,"Y me queda el ¿esto sucede? 

Súper me suena a “CUIDADO, LAS LESBIANAS VIENEN POR TU ESPOSA” contado desde mil ángulos.

Me causó un poco de shock lol. Resulta es todo un lugar común en la narrativa de la tele/cine. url",NP
3537,Nomino al CRM de Oro a @BikramYogaMex quien se les olvidó que me corrieron por que “no acomodamos transexuales”: url,NP
3538,"@mpolchlopek ay yo he vivido dramas ridículos, en Medellín y en el D.F me bajaron por: no puedo llevar gente ""como usted"" (gay)

/@dmiramon",NP
3539,"Y aquí @glaad nos recuerda que cada asociación médica importante en EUA apoya la atención de afirmativa de identidad de género para jóvenes trans. 

Claramente las acciones del gobierno de Texas de @GovAbbott son basadas en prejuicios y no en ciencia.  

url",NP
3540,"Si me es impresionante ver cómo le mencionas a los medios que entrevisten a hombres trans y en chinga dicen “mejor una mujer trans”.

Les digo “¿por?” Y nunca me pueden argumentar.",NP
3541,@lareinaPANDA hay DE TODO incluido un pony trans. Te puede gustar. url,NP
3542,"Estaré con @marthadebayle hablando sobre el #17DeMayo2021 día internacional para la eliminación de la homo, Trans,  lesbo , bi e Inter fobia @WRADIOMexico",NP
3543,"@urovoros Jajajaja todo el mundo sabe que el sábado trans originalmente era los domingos

/cc @dawinvera",NP
3544,"Chicos, si no van a hacer un esfuerzo por la comunidad trans, déjenlo en #BuenasPracticasLGB

/@Jacquie_LHoist @CriSzis @PacoRobledo",NP
3545,DC Cómics dijo que vivan los jotos y lloren los machirulos 🌈 url,NP
3546,.@alexfuser me gustaría ser la primera Sith que pide inclusión al consejo Jedi. Ya url trans.,NP
3547,"Me cae que para lo que sea que hagas, siempre habrá una draga que lo hace mejor que tu. Y con estilo. url",NP
3548,@Darihu (O eran trans.. TAMBIÉN VÁLIDO),NP
3549,"Buenas, tramitando una segunda extensión al carnet trans. (@ Hysteria) url",NP
3550,"@BitaAranda Y por fuera de la contienda. 

Los grupos más visibles de feministas en México son trans odiantes. 

¿Lo más triste? Las feministas jóvenes y las chamacas son trans odiantes. Nada de “es que son dinosaurias”.",NP
3551,"@hiddenroots @BenRiderX @ZabieruV Soluciona un chingo. Mi pareja es no binarie, me parecería súper grosero decirle “el” o “ella”.",NP
3552,"Oigan. ¿Tienen un tema que quisieran que levante para mañana en Roja?

Tengo anotado hablar el tema de gente trans en competencias (deporte, belleza, etc.) y de BeatyGate en los iPhone.

Pero no se si les suene algo más",NP
3553,"#Undíacomohoy nacimiento de Nancy Cárdenas, coahuilense pionera de la liberación gay url",NP
3554,"@circawey @YourUncleSays @_fran8087 No pues a ver, los que transicionaron pues ahora son exnovios.

Las closeteras.. HE AHÍ LA DUDA.",NP
3555,"@pulpincok fue lo que le dije. Pero con la autoestima en el piso trae un ""no me van a dar chance en otro lugar, soy trans"". Futa.",NP
3556,Y ¿qué tiene que ver? Que la gente del partido anti trans feminista en España colabora constantemente con la gente que ahora acá quiere hacer su agrupación política. url,NP
3557,"Celebramos el cumpleaños de Hilary Clinton, con esta increíble campaña que todos los gays amarán --&gt; url url",NP
3558,4) Twitter no suspendió a una organización LGBT. Justo se describen como un colectivo de gays y lesbianas. Son anti-trans y la transfobia en esta y muchas otras plataformas es considerada como discursos de odio (aunque la moderación y la aplicación de reglas sea mala).,NP
3559,Caitlyn Jenner y Laverne Cox luchan por los adolescentes transgénero url url,NP
3560,"@antigandalla la mamá no quiere que el sea gay. Quiere que el pueda tener pelo largo y no por eso le digan ""entonces no te enseño"".",NP
3561,"@FrankBS36 Dejando de lado el juzgar a la gente por su url hay un chingo de lesbianas acá que son GUAPISIMERRIMAS. Pero así woah.

Me late esta chica.. se está fijando en lo que quiere.",NP
3562,"Me están diciendo que la iglesia con el papa “súper pro lgbt” que un día dijo la gente trans era tan peligrosa a la humanidad como la bomba nuclear .. 

¿Que esa iglesia no es tan pro LGBT? url",NP
3563,Que fuerte. Quieren derogar la ley trans en Madrid.. bajo el “feminismo” :( url,NP
3564,En final fut femenil Quinn de Canadá se convertirá en la primera medallista olímpica transgènero enfrentando a Suecia url,NP
3565,@tiros85 Esa habla de alguien que se enamoró de una vestida de la coyotera? 🤣,NP
3566,"Que doloroso artículo y que duros datos… 
Porque no haya más como Acxel hay que seguir caminando…👇🏻👇🏻

Ser gay en una comunidad indígena: En Oaxaca, discriminación se enfrenta desde casa | Oaxaca url",NP
3567,Los trans son luminosos. Es el doble orgullo. #MarchaLGBTdf url,NP
3568,"Por un lado, caí dormida en ropa y fue incomodo.
Por el otro lado, me desperté y ¡ya estoy vestida! Yei!!",NP
3569,"Bueno, yo escribí escenas de besos gay para El Sexo Débil, y se transmitió en televisión abierta. url",NP
3570,#Las8Columnas #España #El_Pais: OEA condena a Maduro / Peña Nieto toma la bandera del matrimonio homosexual url,NP
3571,"Me caga esta idea. ¿Hombres Trans? ¿Mujeres Trans? ¿no podríamos entrar a baños cisgenero?
Es como ""negros aquí"" url",NP
3572,6 Pelis que debes ver si tienes dudas de tu sexualidad url,NP
3573,"@PalahJunkie de paso, creo la ULTIMA autoridad a la que le pediría ayuda es a las policía. No sabes como son de abusivos con gente trans.",NP
3574,"En las candidaturas de las elecciones 2018 se cumplió con la paridad de género y se aplicaron medidas de nivelación que integran a personas transgénero. ¡Una democracia sin mujeres, no es democracia! url",NP
3575,@Sarok_B @khuriel De acuerdísimo. Los hombres trans son hombres.,NP
3576,#Oaxaca - @DDHPO realizó panel sobre derechos humanos de #lesbianas url,NP
3577,"Mujer Trans es mujer.
Como decir Mujer Mexicana. Sigue siendo mujer. url",NP
3578,"Padres que corren a sus hijos de casa por ser gay.. horrible

Cuando lo hacen en plena pandemia, da tantita chingos de rabia. url",NP
3579,"@silnersessian @brujasdelmar Te comparto un estudio que topa que la gente trans es tan diversa de su expresión de género como la gente Cis.

Entiéndase, hay tantas mujeres trans tomboy o genderqueer como mujeres que no son trans tomboy o genderqueer url",NP
3580,"@julie_neuhouser @Nowhere_Gril Espera pero .. ¿las “radfems transinclusivas” son swerfs? (la cuenta)

O  “algunas radfems quienes son trans inclusivas, que son swerfs”",NP
3581,"Ella es mi mejor amiga, como mi hermana. Es endocrinóloga pediatra, directora una de las clínicas #trans para niños más importantes del sur de EUA.
Vean su TED TALK👇🏽👇🏽👇🏽
url",NP
3582,"Recuerdo hace 10 años me era re-difícil topar a OTRA mujer trans. Ahora abro mi Instagram y literal a un scrollazo: 

influencer influencer modelo científica influencer maquillista cantautora política presentadora programadora modelo youtuber

... todas trans, todas conocidas.",NP
