,index,tweets,label
3308,2507,si yo fuera homosexual o bisexual habria salido del closet casi en el mismo momento en que sali del closet del ateismo a mis anos yo no necesito estarle escondiendo nada a gente mediocre que de todas maneras me insulta y me critica y no es mi estilo esconder como soy url,1
3309,2508,jajajaja donde es la confusion si soy mujer transgenero lesbiana lol,1
3310,2509,dkpiscis lt no es platzi lo mejor del mundo mundial mira todo lo mio de lo trans lo dejo en url,1
3311,2510,lilithly mujer trans nos encontramos en el medio,1
3312,2511,scjn concedio amparo a personas homosexuales de nuevo leon que buscan contraer matrimonio url,1
3313,2512,que punal jajajajajaja igual compadre exitoso jueves url,1
3314,2513,valriquelme por que hay aliados y luego una pareja de hombre trans con mujer trans es heterosexual y luego por que chingados el nombre tiene que ser acerca de la gente hetero prefiero que sea la comunidad si gay que la no hetero,1
3315,2514,irenerd brigittelgb hace puntos muy buenos de todos modos ojala en sus platicas hablara mas de lo que hace aparte de solo ser trans,1
3316,2515,al aire miguel ramirez del frente nacional familia morelense no estamos en contra de los homosexuales solo queremos defender la familia,1
3317,2516,freddier entonces en eso del algoritmo japon me cae que lleva esa histeria mexicana de decimos una cosa hacemos otra a otro nivel el anime mas crazy diverso gay o trans o gay trans octopus del planeta versus gente gay en japon donde trans ni hablar,1
3318,2517,y que gem muay hace un hilo exponiendo los plagios de una autora y que le responden esta persona transgenero con pene me viene a decir gem no es trans persona transgenero como insulto como somos nosotras las que estamos obsesionadas con el sexo url,1
3319,2518,renatapasiflora jaqemate obvio vivian es super simbolo trans gamer,1
3320,2519,s kid psychooriginal si son igual de jotos los dos,1
3321,2520,volkova olivernashbb mas bien el tema es que es tantito trans face a la gente trans que actua no les dan los papeles cis y pues que no les den ni los papeles trans es rudo ahora para mi personalmente si dieran papeles cis a gente trans me contento con gente cis haciendo papeles trans,1
3322,2521,yuriria hablemos de la triple t candidato yo travesti transgenero transsexual no ophelia no van a hablar de tuu triple t debate ine,1
3323,2522,pues yo ni de oro ni de plata es mas ni pinata yo mas bien soy como dijera kinsey principalmente homosexual con contactos heterosexuales esporadicos quienes son los gays o lesbianas de oro url via soyhomosensual,1
3324,2523,cherubmami tristemente me ha tocado lidiarlo con amigas trans que tienen mucho cispassing que dejan de ser trans y luego las ves viviendo una libertad en panico que las van a cachar el problema no esta de nuestro lado sino de lado de la gente pendeja es exhausto,1
3325,2524,como cuando en su momento la clase politica antiderechos de george w bush usaba el matrimonio igualitario para indignar al electorado y ganar elecciones ahora en texas y otros estados de eua hacen lo mismo pero ahora en contra de infancias trans url,1
3326,2525,antes de dormir ve uno de estos titulos lgbt en netflix lat suena bien no url time out gay,1
3327,2526,me encantaria poner a la prueba el nacido mujer que tanto claman las personas trans odiantes nacio mujer segun quien su genetica a ver esos cariotipos su registro civil chido quien decide si alguien es mujer probablemente doctor hombre sus genitales a ver,1
3328,2527,nomas me asomo para decir que la castracion quimica que ahorita veo andan debatiendo bloquear testosterona por ejemplo con androcur o sea como cualquier mujer trans que este en tratamiento hormonal,1
3329,2528,honeystarla senorita aplica igual tengo amigos que un dia son el otro el dia son ella luego al mes son el dejan de ser trans,1
3330,2529,agradezco a mis companerxs diputadxs paula soto jguerreromaya por su apoyo a esta iniciativa que defienden los derechos humanos de las ninas ninos y adolescentes trans de la ciudad de mexico url,1
3331,2530,mario ppineda merezco estar en un tumblr de lesbianas estereotipicas,1
3332,2531,frente orgullo mx otra url,1
3333,2532,y aqui la reina de reinas radio wera que merec ff inteligencia muy buen humor y belleza me aflora mi lado mas bi url,1
3334,2533,andy zuno aqui devorando las horas para disfrutar el capitulo de hoy papa atmof lasestrellasof programa hoy tvy novelas mex raucoronado rosy ocampo y a usted senora linda gracias por siempre apoyar con dignidad la vida homosexual sin morbos y mucho amor,1
3335,2534,antes de url el relato erotico sexual de cri szis ahora se acosto con un closetero d aqui los detalles url,1
3336,2535,mujeres trans lenchas de twitter quienes son levanten la mano me encantaria nomas saber de listar sus arrobas motivos super importantes bi pansexuales bienvenidas tambien se agradece un rt si les sobra un poquito de carino por esta lista de personas,1
3337,2536,estoy realmente cansada de despedir o ver morir a gente lgbt que conozco voy una por ano desde que sali del closet url,1
3338,2537,no se trata de que margarita tenga o no homosexuales en su campana sino que respete sus derechos como el matrimonio o la adopcion si aspira a la presidencia de un pais laico hace mal en hablar de sus creencias en cuando se contraponen a derechos sociales de las minorias url,1
3339,2538,diana sanchez bar vico volkov forbes mexico lt gracias diana no me deja de sorprender el saber que le abren espacios a mujeres trans en estas listas ojala sirva mucho para comunicar el mensaje de la diversidad,1
3340,2539,ophelia como que son jodidos los gender reveal pues es que aparte del vamos a hacer una fiesta para que todo el mundo sepa cuales son y sin duda los genitales de mi bebe claramente no son celebraciones del genero ya que cero te hacen una cuando anuncias eres trans,1
3341,2540,descubre otras perspectivas de la diversidad la dra elena madrigal impartira literatura queer en hispanoamerica entre lo queer lo cuir y las querencias del de junio al de julio no te pierdas este modulo de especializacion en el cclxv url,1
3342,2541,oigan se acuerdan cuando armaron una revuelta loquisima gracias a un chico trans en la portada de men s health yo no url,1
3343,2542,soy la chachis lo que si es no voy a mentir que juusto por eso ser mujer trans es un filtro de pendejos y pendejas,1
3344,2543,en estos paises es peligroso se homosexual url,1
3345,2544,gravisimo con la disforia seria lencha cool eso si mis mejores looks siempre son con cabello corto,1
3346,2545,arriba el imperio gay vota por el mejor beso entre aristemo y juliantina url todos somos unicable feliz jueves publico conocedor,1
3347,2546,lee las declaraciones del joven hondureno involucrado en video de agresion a transexual gt url url,1
3348,2547,angelica me da mucha tristeza verte inmersa en acciones que no solo son discriminatorias al pensar que solo existe una mirada dual del genero sino tu a una defensora de los derechos humanos estar en esta postura encontra de las personas trans querida te equivocas url,1
3349,2548,ermagallan oigan a url vamos porque vamos marica,1
3350,2549,llego la naviyaaj y marceibarrac crearon una hermosa mascada drag que cuenta la historia de una revolucion en los aun habia discriminacion y violencia en contra de la comunidad url,1
3351,2550,viral papa organiza fiesta para celebrar cambio de su hijo transexual url,1
3352,2551,salio gallito cristian castro y su amiga loretta vazquez con un travesti trabaja en universal music,1
3353,2552,no te pierdas de nino monje a supermodelo transgenero url url,1
3354,2553,divorciados y homosexuales temas centrales en proximo sinodo del vaticano url url,1
3355,2554,mermaid dork erivlt no se nadie es abiertamente trans en la peli bien triste eso la verdad,1
3356,2555,tenemos presentacion de libros hoy en la cine luisbunuel te esperamos a las para la conocer mas de nuevo cine queer y como organizar un festival de cine con compromiso social lucha inspira revoluciona url,1
3357,2556,en el dia internacional del migrante te compartimos sin refugio par las trans una investigacion prometeo lucero mariacidon prishdez sobre la migracion de mujeres trans que son amenazadas y perseguidas por su identidad y buscan refugio en mexico url url,1
3358,2557,perra amargada llevo como seis meses con ganas de hacer un post de foto de gente turbo queer o genderqueer foto de reunion de rads y el caption quie n esta combatiendo mejor las reglas de ge nero siempre se me olvida o algo se enreda,1
3359,2558,que partes de la pelicula great freedom fueron realidad te decimos url url,1
3360,2559,jurassic dude los banos de hombres tienen todo para atender hombres y mujeres pero mandan a las mujeres por alla y luego la gente trans,1
3361,2560,nuevo video en diagnocis hablo de ser trans especie con maquillaje por yarecornio gt url me ayudan a compartir,1
3362,2561,soy fan a morir de gdl asomarte por un chou y hacemos cosas super jotas en publico url,1
3363,2562,dxtr soy la chachis yo soy mujer mujer trans una trans hombre trans es quien se le asigna mujer al nacer y transiciona ahora es hombre un trans,1
3364,2563,laurelyeye la prueba esta en que los hombres trans automaticamente nunca estan en estas discusiones caray,1
3365,2564,ideologia de genero es otra palabra para trans es ese concepto comprobado que el genero se asigna socialmente no biologicamente url,1
3366,2565,lo mas leido de la semana comic de gay days el descubrimiento de un pasivo por ser activo x d url,1
3367,2566,bertoh zom vieck jajajaja que bonito aunque en serio si los gueyes dejaran de golpear mujeres trans en citas seria mejor pero chingon,1
3368,2567,tusico blim si hay una relacion homosexual sin sexo entre gutierritos y mauricio garces esta usted en lo correcto,1
3369,2568,douglas paredes s jacquie lhoist mancera miguel mx noticias lgbt centro trans hermanxs mx vico volkov marck pappas gislennez jandradej en la revolucion hubo un hombre trans nada de esto es nuevo lo que hay es mucha ignorancia si esto se considera nuevo,1
3370,2569,jimmy morales cristiano evangelico rechaza el aborto y el matrimonio gay y le apoya por el ejercito url,1
3371,2570,por higiene no discutamos ootra vez si los gays y las mujeres tenemos derechos hablemos de la insubordinacion del arzobispo al e laico,1
3372,2571,dejo este tuit aca pa l proximo genio o genia transfobica que argumente las mujeres trans somos la amenaza de la sociedad y de inserte situacion debido a nuestros huesotes,1
3373,2572,yaz paty desde lo trans siempre invito a las mujeres feministas a considerar que yo decidi a conciencia el transicionar y vivir todo lo femenino,1
3374,2573,ora solo dejo la duda cuanta mas gente que conocen es trans y no lo ha dicho y si ustedes son trans y todavi a no se lo han dicho a ustedes chanchanchan okya neta celebro lo de nikkie tutorials es una rockstar url,1
3375,2574,nutrition xenia si te interesa checa el metodo powers de transicion hormonal ignora wpath y se va con la ciencia mas moderna con tantas cosas que es nomas asomarse y te das cuenta el sistema que se ocupa ahorita es tantito anti trans,1
