sub_id,content,L,G,B,T,O
1314_Track2,"@McLovinZDU No sea joto, veníamos ahorrando gasolina",0,1,0,0,0
1315_Track2,"Me cagan la gente que preguntan""¿Pica la salsa?"" Tu échale joto, si no ponle mermelada a tu taco, pinche princeso.",0,1,0,0,0
1316_Track2,@sixradiofm @RedFM921 Puñal el que no participe con el HT #HoyEnSixRadio,0,1,0,0,0
1317_Track2,"""infancia Trans""??? Es mamada verdad?",0,0,0,1,0
1318_Track2,"Los otros días en México, ahora en Brasil: dos lesbianas amputan el pene de su “hijo” y luego lo matan xq querían que fuera niña. La ideología de género mata, y m refiero concretamente al móvil de sendos hechos: q la sexualidad se hace y deshace a antojo.
url",1,0,0,0,1
1319_Track2,@juanjosec @GustavoMoralesL Los homosexuales no pueden tener hijos y en todo caso se los comen crudos.,0,1,0,0,0
1320_Track2,@luddano @DonPorfirioDiaz Me va a mandar fusilar por maricón.,0,1,0,0,0
1321_Track2,"Pero se ríen de una cuando hablo de la gente trans especie que va a poner a prueba lo que es el identificarse humano.

No es queja, me parece espectacular. Estas cosas (sean performance, burla, o en serio) ... son el futuro 👇🏻 url",0,0,0,1,1
1322_Track2,Las frozen son lesbianas. 🤣🤣🤣 url,0,0,0,0,1
1323_Track2,A poco sabían escribir los extranjeros esos que le dieron en la madre a @CunaDeLobos_Of ??? No leyeron jamás el maravilloso texto original y debieron respetarlo o no mi querido señor telenovelas @rubavi ? Y lo peor que Vilma se volviera hombre gay @jonesrebeccaofi puras tonteras url,0,1,0,0,0
1324_Track2,Píntales ✊🏼✊🏼✊🏼✊🏼 a las “celosas” Negrito!!! Te mando un beso maricon. 🦾🦾🦾🦾🦾 url,0,1,0,0,0
1325_Track2,Oh wow. Por fin entendí de donde viene ese cuento de “los trans”. url,0,0,0,1,0
1326_Track2,"@Morganna_Love @somethingmort @elperpuli @DieBatsuDie @Holada9 @RicardoFaldGod @plesisoul @imthenumberpi @lukebvr @Bat_uitero Es verdad, mis haters más dedicados resultaron mujeres trans tantitos años después. Confirmo.",0,0,0,1,0
1327_Track2,@yubitzavilla Te juro qe es joto lloronnn 😫😫🤣🤣,0,1,0,0,0
1328_Track2,"@OopsSo_Zorry Si vas a ser el tiiiipico cobarde que comenta y no da opción de relply pa que order el tiempo!!
Que jotito saliste, y evidentemente no me refiero a tu sexualidad!",0,1,0,0,0
1329_Track2,"Y luego, a los niños el tema LGBT+ o de la diversidad ni de cerca porfavor:

- Papa Francisco recomienda psiquiatría para niños con tendencia homosexual url

- Papa Francisco pide no enseñar identidad de género en las escuelas 
url",0,1,0,0,1
1330_Track2,"Es más chida la gente transfóbica que lo acepta.

Me quejé mucho de ellas pero luego de ver a tanta persona usando avatar falso o sin foto, diciendo “obvio si aceptamos a las mujeres trans, nomás que no son mujeres” 

que pues como que EXTRAÑAS la directéz de Lecuona/Laje/Clark",0,0,0,1,1
1331_Track2,"@ShinuheGarcia @HalconNegroJR @ronogueron @Televisa Ridula tú pinche india fea. 
Jota ladina. url",0,1,0,0,0
1332_Track2,"Yo solo digo que es prematuro culpar a los duendes por las cosas perdidas de la casa.

¿Cómo saben no fue un viajero del tiempo, o quizás alguna ánima de purgatorio?

Es más. Bien que pudo ser alguna persona bisexual fuera de los días de visibilidad bisexual.

Pero nooo. Duendes.",0,0,1,0,0
1333_Track2,"Si algo de lo que tuiteo les ofende, culpen a sus padres por haber criado mariquitas.",0,1,0,0,0
1334_Track2,"Deje la presidencia a una mujer. Que haya 7 ministras y 4 ministros. Usted hágase el cambio de sexo, usted quítese el Saldivar, que aborten a sus nietos, usted borre de su acta HOMBRE y póngase PANSEXUAL, ¿que se lo impide si ya está grandecitE? Dejen de joder a México. @SCJN url",0,0,0,0,1
1335_Track2,"@ElizaSonrisas @ballartaexiste KHA?

Ahora que. No vayas a decir que eres trans o algo así.",0,0,0,1,0
1336_Track2,"Lia Thomson (mujer transgénero) logra su primer campeonato Nacional, quedó a un poco más de 9 segundos del récord de Katie Ledecky (mujer) de 4:24.06. La ideología trans está humillando a la mujer y les está robando sus espacios en su propia cara. url",0,0,0,1,0
1337_Track2,"“La gente no binarie puede no usar reloj, usar dos relojes, usar reloj en cualquier mano, usar medio reloj, usar reloj solo en los pies, o ninguna de estas o todas de estas al tiempo.” -Manual de Urbanidad de Carreño, edición 2023",0,0,0,0,1
1338_Track2,"@mauriciopedroza Amo Molotov. Pero en Ukrania donde vivió mi compa @martindelp, dudo que canten “Puto”. “Rayando el sol” es un éxito allá…",0,1,0,0,0
